2023-11-20 11:11:33.493184|66.55
2023-11-20 11:11:34.497358|72.37
2023-11-20 11:11:35.511402|32.55
2023-11-20 11:11:36.527110|39.99
2023-11-20 11:11:37.531033|64.25
2023-11-20 11:11:38.537781|33.60
2023-11-20 11:11:39.545758|61.10
2023-11-20 11:11:40.554610|56.56
2023-11-20 11:11:41.564904|34.51
2023-11-20 11:11:42.578382|42.45
